Num_Acc;lum;departement;commune;agglomeration;intersection;meteo;type_collision;lat;long;date
;1;75;75116;2;1;1.0;3.0;48,8571560000;2,2653810000;
;1;49;49007;2;2;1.0;3.0;47,4786700000; -0,5493300000;
;1;13;13047;2;1;1.0;1.0;43,5202000000;4,9655000000;
;1;75;75116;2;1;1.0;3.0;48,8722010000;2,2913120000;
;1;75;75115;2;1;8.0;6.0;48,8342350000;2,2954340000;
;1;10;10362;1;9;1.0;7.0;48,2985214748;4,0127027035;
;1;45;45232;2;3;1.0;3.0;47,8779900000;1,9025800000;
;1;75;75115;2;3;1.0;6.0;48,8386210000;2,3134590000;
;1;75;75115;2;1;1.0;6.0;48,8438290000;2,3203630000;
;1;09;09225;2;1;1.0;3.0;43,1033810000;1,6273260000;
;5;42;42218;2;6;3.0;1.0;45,4434900000;4,4189400000;
;5;75;75114;2;3;1.0;3.0;48,8315510000;2,3153200000;
;5;06;06069;1;1;1.0;6.0;43,6450760000;6,8956480000;
;1;75;75114;2;1;1.0;6.0;48,8363350000;2,3198070000;
;5;38;38185;2;3;1.0;3.0;45,1724400000;5,7217700000;
;1;06;06029;2;1;1.0;6.0;43,5490000000;6,9900800000;
;1;75;75112;2;2;1.0;3.0;48,8514690000;2,3691960000;
;1;75;75104;2;1;1.0;3.0;48,8538840000;2,3651400000;
;1;37;37122;1;9;1.0;3.0;47,3345100000;0,6259900000;
;1;05;05061;2;3;1.0;6.0;44,5697500000;6,0791300000;
;5;75;75104;2;2;1.0;3.0;48,8508150000;2,3614260000;
;1;34;34172;2;3;1.0;3.0;43,6179900000;3,8440700000;
;1;05;05061;2;6;1.0;3.0;44,5579100000;6,0687000000;
;1;75;75102;2;7;1.0;3.0;48,8704700000;2,3325990000;
;1;34;34032;2;1;1.0;3.0;43,3449600000;3,2397500000;
;1;75;75103;2;3;1.0;3.0;48,8588180000;2,3645120000;
;5;03;03185;2;6;1.0;6.0;46,3390400000;2,5925000000;
;2;33;33249;2;1;7.0;2.0;44,8776632916; -0,5133359134;
;1;75;75102;2;2;1.0;7.0;48,8670300000;2,3529900000;
;1;75;75116;2;1;2.0;3.0;48,8396351781;2,2541465610;
;3;33;33063;2;3;1.0;3.0;44,8282783458; -0,5841864645;
;1;75;75104;2;2;1.0;3.0;48,8572320000;2,3471210000;
;5;75;75117;2;1;1.0;3.0;48,8826120000;2,2834970000;
;1;94;94081;2;1;1.0;4.0;48,7986600000;2,4145500000;
;5;31;31555;2;2;1.0;1.0;43,5983100000;1,4568100000;
;1;94;94081;2;1;1.0;6.0;48,7898500000;2,3903400000;
;1;75;75117;2;4;1.0;2.0;48,9006612893;2,3239792138;
;1;31;31555;2;1;1.0;3.0;43,6480100000;1,4220000000;
;1;94;94080;2;2;5.0;3.0;48,8490000000;2,4232300000;
;1;31;31555;2;1;1.0;6.0;43,6357040000;1,4640120000;
;5;94;94067;2;1;1.0;2.0;48,8446470000;2,4175680000;
;1;75;75106;2;2;1.0;3.0;48,8528910000;2,3370050000;
;3;94;94067;2;1;1.0;1.0;48,8469600000;2,4174400000;
;1;29;29232;2;1;1.0;3.0;47,9814700000; -4,1203200000;
;5;94;94052;2;9;1.0;6.0;48,8333600000;2,4929500000;
;1;75;75119;2;4;2.0;3.0;48,8936750000;2,3848990000;
;1;29;29019;2;3;1.0;3.0;48,4244235566; -4,4670586287;
;1;94;94041;2;1;1.0;6.0;48,8025200000;2,3814100000;
;3;94;94073;1;1;1.0;7.0;48,7534670000;2,3742590000;
;1;27;27299;2;1;1.0;1.0;49,0450180519;1,1610102654;
;1;94;94065;1;1;1.0;3.0;48,7537500000;2,3596000000;
;1;75;75119;2;2;1.0;6.0;48,8801414293;2,3919745535;
;2;94;94033;2;1;8.0;1.0;48,8516200000;2,4484000000;
;1;27;27229;2;1;1.0;3.0;49,0189000000;1,1469100000;
;1;75;75119;2;2;1.0;3.0;48,8943240000;2,3817200000;
;2;94;94018;2;2;1.0;3.0;48,8178201643;2,4195443094;
;1;27;27229;2;1;8.0;3.0;49,0156200000;1,1791300000;
;1;75;75119;2;1;1.0;6.0;48,8771440000;2,3713310000;
;5;94;94017;2;1;1.0;7.0;48,8266500000;2,5067200000;
;1;94;94017;2;1;1.0;3.0;48,8272700000;2,5153700000;
;3;26;26004;1;1;1.0;2.0;45,0016800000;5,0047500000;
;1;75;75117;2;5;1.0;3.0;48,8873506316;2,3141281307;
;5;94;94002;2;3;1.0;3.0;48,7963100000;2,4289100000;
;1;25;25056;2;1;1.0;2.0;47,2330190000;5,9873950000;
;5;94;94046;2;1;1.0;3.0;48,8051699100;2,4395522475;
;1;75;75117;2;2;1.0;3.0;48,8857474353;2,3216436803;
;1;93;93062;2;1;1.0;3.0;48,8990639271;2,5181812048;
;1;25;25056;1;1;1.0;4.0;47,2495800000;5,9754100000;
;5;93;93048;2;2;1.0;3.0;48,8713300000;2,4397300000;
;4;93;93048;2;1;1.0;6.0;48,8683400000;2,4331500000;
;1;22;22278;2;1;1.0;3.0;48,5144500000; -2,7994600000;
;5;75;75108;2;2;1.0;3.0;48,8670160000;2,3063160000;
;1;93;93048;2;1;1.0;6.0;48,8601132698;2,4512666669;
;2;16;16113;1;1;5.0;1.0;45,6360900000;0,0876200000;
;1;93;93007;2;1;1.0;6.0;48,9477770000;2,4486140000;
;1;75;75117;2;3;1.0;3.0;48,8890970000;2,3161270000;
;5;13;13213;2;1;1.0;1.0;43,3348400000;5,4511500000;
;1;93;93071;2;1;1.0;6.0;48,9481660000;2,5238690000;
;1;13;13212;2;6;1.0;5.0;43,2988119275;5,4367004458;
;1;92;92044;2;3;1.0;6.0;48,8937205508;2,2978058159;
;5;75;75117;2;3;1.0;3.0;48,8918930359;2,3179247975;
;1;71;71381;1;1;1.0;3.0;46,5277970000;4,5743520000;
;1;13;13005;2;3;1.0;3.0;43,3056200000;5,5922000000;
;1;75;75116;2;7;2.0;3.0;48,8474282815;2,2737126052;
;1;33;33327;2;3;1.0;3.0;44,6519250000; -0,3574100000;
;1;13;13005;2;4;1.0;3.0;43,3134100000;5,5723600000;
;1;972;97227;2;3;1.0;6.0;14,4680780000; -60,9216440000;
;5;75;75116;2;2;1.0;3.0;48,8445105331;2,2718967497;
;2;46;46217;1;5;1.0;3.0;44,3335030000;1,4649050000;
;1;75;75107;2;3;1.0;7.0;48,8592610000;2,3302290000;
;3;22;22135;1;4;1.0;3.0;48,5619680000; -3,3350690000;
;1;12;12145;2;1;1.0;2.0;44,1029500000;3,0765200000;
;1;75;75114;2;1;1.0;3.0;48,8333916419;2,3212185502;
;3;35;35024;1;6;8.0;7.0;48,1882800000; -1,6237060000;
;1;11;11262;2;1;1.0;6.0;43,1877227659;3,0086169447;
;1;76;76503;1;1;1.0;1.0;49,5413630000;1,0109140000;
;1;75;75114;2;2;1.0;7.0;48,8242490000;2,3363010000;
;1;11;11069;1;1;1.0;6.0;43,2379000000;2,3734000000;
;1;82;82112;2;2;1.0;3.0;44,1030610000;1,0822660000;
;3;11;11069;2;9;1.0;6.0;43,1971100000;2,3231000000;
;1;33;33036;2;1;1.0;6.0;44,4327760000; -0,2140940000;
;1;75;75105;2;3;1.0;3.0;48,8376330000;2,3543860000;
;1;81;81128;1;1;1.0;3.0;43,6423312053;2,3192591965;
;5;10;10387;2;7;1.0;3.0;48,2951100000;4,0805700000;
;1;32;32079;1;1;5.0;6.0;43,9255240000;0,0899930000;
;1;75;75112;2;3;3.0;3.0;48,8471493994;2,3850148916;
;3;61;61079;1;1;1.0;6.0;48,2238510000;0,7254730000;
;1;06;06069;2;1;1.0;2.0;43,6504100000;6,9448400000;
;1;75;75112;2;1;8.0;6.0;48,8458160000;2,3763470000;
;1;06;06029;2;1;1.0;6.0;43,5542600000;7,0194300000;
;1;12;12246;1;3;1.0;3.0;44,6280650000;2,2469720000;
;1;75;75112;2;2;2.0;6.0;48,8351780000;2,3987720000;
;1;05;05061;2;1;1.0;2.0;44,5619000000;6,0834700000;
;1;41;41152;1;1;1.0;1.0;47,5524580000;1,7328840000;
;5;75;75111;2;4;2.0;6.0;48,8600728346;2,3725774884;
;3;86;86293;2;1;5.0;6.0;46,4186700000;0,2420000000;
;1;04;04112;2;1;1.0;2.0;43,8270200000;5,7869900000;
;1;68;68090;1;1;8.0;6.0;47,4975030000;7,3215080000;
;1;75;75111;2;1;8.0;6.0;48,8594390000;2,3889400000;
;1;04;04112;2;1;1.0;6.0;43,8315800000;5,7840700000;
;1;31;31182;2;1;1.0;2.0;43,6903430000;1,4038680000;
;1;75;75110;2;1;2.0;6.0;48,8773840000;2,3697410000;
;1;04;04070;2;1;1.0;7.0;44,0841300000;6,2057300000;
;1;38;38126;2;3;1.0;3.0;45,2092860000;5,7599780000;
;1;75;75110;2;3;8.0;3.0;48,8686160000;2,3598440000;
;3;02;02165;1;6;5.0;6.0;49,6452600000;3,3948400000;
;1;15;15141;1;2;1.0;1.0;45,1256143793;2,9421633482;
;1;15;15221;1;2;1.0;3.0;44,8903300000;2,3752890000;
;3;60;60664;1;1;8.0;6.0;49,6013650000;2,2825170000;
;1;75;75109;2;3;1.0;6.0;48,8757814213;2,3285154998;
;1;64;64095;2;1;1.0;5.0;43,4101100000; -0,2765200000;
;3;21;21361;1;1;5.0;6.0;47,4936100000;5,2092470000;
;2;75;75101;2;2;1.0;3.0;48,8683180000;2,3302830000;
;1;21;21274;1;2;2.0;3.0;47,1239950000;4,5444910000;
;2;40;40310;1;1;1.0;7.0;43,7173960000; -1,2563900000;
;1;75;75108;2;2;2.0;2.0;48,8783957078;2,3155456781;
;3;30;30019;1;1;8.0;6.0;43,7510940000;4,1614900000;
;3;48;48027;1;1;1.0;6.0;44,5687340000;3,8612220000;
;1;75;75108;2;1;1.0;6.0;48,8754270000;2,3253970000;
;3;88;88375;1;1;2.0;7.0;48,2535300000;7,0587320000;
;5;75;75107;2;7;1.0;3.0;48,8624500000;2,3018160000;
;2;31;31424;2;1;1.0;1.0;43,5531440000;1,3105270000;
;1;75;75104;2;1;2.0;6.0;48,8536150000;2,3607770000;
;3;34;34159;1;1;1.0;3.0;43,5086350000;3,7975570000;
;1;06;06085;2;3;1.0;1.0;43,5901690000;6,9904970000;
;1;75;75104;2;3;2.0;3.0;48,8600716582;2,3490746319;
;2;33;33122;1;1;1.0;2.0;44,7039400000; -0,7552190000;
;2;94;94067;2;2;1.0;3.0;48,8349900000;2,4198200000;
;5;987;98715;2;1;1.0;6.0; -17,5487280000; -149,5882130000;
;3;13;13081;1;1;1.0;2.0;43,4982930000;5,2393630000;
;1;94;94044;2;2;8.0;3.0;48,7443500000;2,4756400000;
;1;29;29147;1;1;1.0;1.0;47,8684770000; -3,5933070000;
;1;91;91338;2;1;1.0;7.0;48,6468940000;2,0691260000;
;5;94;94076;2;1;2.0;2.0;48,7873900000;2,3673500000;
;3;30;30042;1;1;1.0;1.0;44,0574110000;4,0026390000;
;2;13;13007;1;1;1.0;3.0;43,3675870000;5,6455240000;
;1;94;94003;2;6;1.0;3.0;48,8103200000;2,3269500000;
;1;55;55252;2;2;1.0;3.0;49,4735340000;5,3874310000;
;1;94;94041;2;1;1.0;2.0;48,8175400000;2,3912500000;
;3;44;44209;1;1;1.0;3.0;47,2801600000; -1,5995100000;
;1;974;97416;2;1;1.0;6.0; -21,3307950000;55,4752500000;
;5;01;01043;2;1;1.0;7.0;45,8381880000;5,0105170000;
;1;94;94021;2;1;2.0;6.0;48,7575400000;2,3445800000;
;1;64;64131;1;6;1.0;2.0;43,4664700000; -0,7503960000;
;3;33;33138;2;9;1.0;6.0;45,0358300873; -0,1004618034;
;1;94;94059;2;2;1.0;1.0;48,8063200000;2,5609500000;
;1;49;49201;2;2;1.0;3.0;47,4060390000; -0,2645570000;
;3;60;60341;2;1;1.0;6.0;49,0918610000;2,7430490000;
;1;93;93070;2;1;1.0;1.0;48,9030100000;2,3224700000;
;3;59;59053;1;1;1.0;6.0;50,2998840000;3,8098790000;
;5;93;93064;2;1;1.0;3.0;48,8773500000;2,4769400000;
;1;13;13028;1;1;1.0;2.0;43,1926700000;5,6761800000;
;1;93;93055;2;9;1.0;6.0;48,8951787175;2,4074365496;
;1;38;38544;1;1;1.0;4.0;45,5439500000;4,8432400000;
;1;93;93053;2;1;2.0;6.0;48,8957400000;2,4701100000;
;3;33;33550;1;1;1.0;4.0;44,7746400000; -0,5566800000;
;1;93;93048;2;2;1.0;3.0;48,8564800000;2,4372400000;
;4;33;33143;1;1;1.0;2.0;44,9602900000; -0,4450500000;
;5;93;93006;2;1;1.0;6.0;48,8762355061;2,4240370095;
;1;33;33039;1;1;1.0;2.0;44,8066600000; -0,5319200000;
;5;94;94043;1;1;1.0;3.0;48,8124604109;2,3530845903;
;1;93;93027;2;2;1.0;6.0;48,9255500000;2,3971500000;
;5;93;93074;2;2;1.0;3.0;48,9349100000;2,5747600000;
;3;94;94021;1;1;1.0;3.0;48,7698338899;2,3452681927;
;1;93;93008;2;1;1.0;4.0;48,9084020000;2,4518880000;
;1;91;91617;1;1;1.0;3.0;48,6314400000;2,5123900000;
;1;93;93005;2;2;1.0;1.0;48,9448000000;2,4972800000;
;5;88;88160;2;1;1.0;7.0;48,1453400000;6,4544800000;
;1;85;85191;2;6;2.0;3.0;46,6988400000; -1,4299700000;
;1;93;93005;2;2;1.0;5.0;48,9238830000;2,5137780000;
;1;80;80021;2;3;1.0;6.0;49,8911800000;2,3005200000;
;1;92;92064;2;3;3.0;7.0;48,8415775804;2,1991734803;
;1;78;78396;2;1;1.0;3.0;48,9323000000;2,1291000000;
;5;78;78005;2;3;2.0;6.0;48,9608400000;2,0687100000;
;1;92;92033;2;9;2.0;3.0;48,8536600000;2,1967000000;
;1;76;76498;2;2;1.0;6.0;49,4270200000;1,0524900000;
;1;76;76319;1;1;1.0;3.0;49,3609879030;1,0355953410;
;1;92;92064;2;1;1.0;2.0;48,8414618222;2,2225632817;
;1;92;92063;2;2;1.0;6.0;48,8761684719;2,1805910021;
;1;76;76351;2;4;1.0;4.0;49,5022400000;0,1867400000;
;1;71;71309;2;1;1.0;1.0;46,7924430000;4,3888680000;
;1;92;92063;2;1;2.0;3.0;48,8678926338;2,1943446994;
;5;92;92051;2;1;2.0;3.0;48,8906443566;2,2615990788;
;1;67;67482;2;3;1.0;3.0;48,5617200000;7,6953800000;
;1;92;92049;2;1;2.0;3.0;48,8174378136;2,3075678498;
;1;66;66136;2;1;1.0;4.0;42,6819800000;2,9103100000;
;1;92;92040;2;1;2.0;6.0;48,8188405857;2,2608165443;
;1;29;29019;2;8;1.0;6.0;48,3945900000; -4,4792000000;
;1;64;64129;2;1;1.0;2.0;43,3050300000; -0,4018700000;
;1;92;92026;2;9;2.0;2.0;48,8967900000;2,2553800000;
;3;17;17415;1;1;9.0;5.0;45,7341090000; -0,6107150000;
;4;64;64024;2;1;1.0;6.0;43,4817683596; -1,5093326569;
;1;92;92026;2;6;1.0;1.0;48,9051860880;2,2558118105;
;5;17;17300;2;1;1.0;3.0;46,1644200000; -1,1647900000;
;2;59;59328;2;1;1.0;3.0;50,6472336603;3,0427801607;
;1;92;92024;2;1;2.0;2.0;48,9040668128;2,3029245436;
;1;04;04070;2;6;1.0;6.0;44,0720600000;6,1800500000;
;1;57;57672;2;1;1.0;2.0;49,3567323832;6,1694325453;
;5;92;92024;2;1;1.0;2.0;48,9068120646;2,3026315123;
;1;63;63113;2;5;1.0;6.0;45,7690492650;3,0776135623;
;1;91;91228;2;1;1.0;6.0;48,6330100000;2,4085500000;
;1;92;92078;2;9;1.0;3.0;48,9426900000;2,3184700000;
;1;54;54371;2;2;1.0;3.0;49,2060110000;5,9479110000;
;1;92;92012;2;1;2.0;6.0;48,8371570000;2,2444390000;
;1;91;91174;2;1;1.0;6.0;48,5959500000;2,4610000000;
;5;51;51573;2;1;1.0;7.0;49,2382685628;3,9836838841;
;1;91;91174;2;1;1.0;2.0;48,6187600000;2,4532200000;
;1;92;92012;2;2;2.0;3.0;48,8320825749;2,2530775666;
;1;50;50129;2;1;1.0;3.0;49,6414800000; -1,6221200000;
;1;91;91174;2;1;1.0;5.0;48,5848200000;2,4767000000;
;1;49;49007;2;2;1.0;3.0;47,4869800000; -0,5392200000;
;5;92;92012;2;3;1.0;3.0;48,8386708337;2,2517580539;
;1;91;91521;2;1;1.0;1.0;48,6447600000;2,3961100000;
;1;40;40281;2;1;1.0;2.0;43,8709400000; -0,4903800000;
;1;92;92009;2;1;1.0;4.0;48,9178540031;2,2744038104;
;1;62;62498;2;9;1.0;7.0;50,4282580935;2,8335683495;
;1;37;37208;2;1;1.0;4.0;47,3684300000;0,7311800000;
;1;974;97416;2;3;1.0;3.0; -21,3429700000;55,4812900000;
;1;92;92036;2;1;1.0;3.0;48,9188307316;2,2906920612;
;1;34;34032;2;1;1.0;7.0;43,3438600000;3,2578600000;
;1;974;97411;2;1;1.0;6.0; -20,8899800000;55,4619500000;
;5;33;33522;2;1;1.0;7.0;44,8189300000; -0,6006900000;
;5;92;92009;2;1;1.0;3.0;48,9089129166;2,2654117048;
;1;31;31555;2;1;1.0;3.0;43,6042500000;1,4744000000;
;5;973;97302;2;1;1.0;6.0;4,9373000000; -52,2980800000;
;1;13;13202;1;1;1.0;2.0;43,3324570367;5,3542906039;
;1;26;26198;2;1;1.0;3.0;44,5569480000;4,7480460000;
;1;69;69388;2;2;8.0;3.0;45,7430300000;4,8768600000;
;3;2A;2A004;1;1;1.0;7.0;41,9350000000;8,8028000000;
;5;13;13201;2;2;1.0;3.0;43,2969400000;5,3794000000;
;1;13;13205;2;1;1.0;1.0;43,2917200000;5,4093000000;
;1;83;83144;1;1;1.0;4.0;43,1413333160;6,0035941600;
;1;2A;2A004;2;1;1.0;4.0;41,9341800000;8,7469000000;
;1;13;13206;2;9;1.0;1.0;43,2884000000;5,3844400000;
;1;59;59009;1;1;1.0;6.0;50,6496464249;3,1396785378;
;5;95;95203;2;1;1.0;6.0;48,9848900052;2,2725123167;
;4;06;06123;2;1;1.0;2.0;43,6638100000;7,1986700000;
;5;91;91223;2;1;8.0;7.0;48,4327600000;2,1501400000;
;1;06;06030;2;1;1.0;3.0;43,5707000000;7,0153600000;
;1;59;59080;1;1;1.0;2.0;50,4566479217;3,2816290855;
;1;87;87065;2;1;1.0;3.0;45,7993500000;1,3582600000;
;1;05;05061;2;1;1.0;2.0;44,5393600000;6,0556500000;
;2;91;91553;1;1;1.0;4.0;48,6267400000;2,4759400000;
;5;87;87085;2;3;1.0;6.0;45,8335800000;1,2475500000;
;1;02;02408;1;1;3.0;1.0;49,5525900000;3,6254700000;
;1;91;91521;1;1;3.0;4.0;48,6428600000;2,3914900000;
;5;87;87085;2;1;1.0;6.0;45,8848400000;1,2973100000;
;1;01;01053;2;1;1.0;6.0;46,2073090000;5,2422810000;
;1;91;91174;1;1;1.0;3.0;48,6235900000;2,4669700000;
;5;85;85194;2;1;1.0;6.0;46,4971500000; -1,7773200000;
;1;75;75120;2;1;8.0;4.0;48,8696430000;2,4132670000;
;1;93;93006;1;1;1.0;2.0;48,8657500000;2,4212800000;
;1;75;75112;2;1;1.0;7.0;48,8271410000;2,3910300000;
;5;84;84007;2;3;1.0;1.0;43,9303100000;4,8311800000;
;1;93;93027;1;1;1.0;3.0;48,9340300000;2,3905500000;
;1;75;75116;2;1;1.0;4.0;48,8705970000;2,2723520000;
;1;30;30351;2;1;1.0;6.0;43,9754800000;4,7836700000;
;1;77;77384;1;1;2.0;7.0;48,6022730000;2,6340630000;
;5;75;75105;2;2;1.0;3.0;48,8494080000;2,3567660000;
;3;77;77018;1;1;1.0;6.0;48,8400040000;2,8199560000;
;5;84;84007;2;3;1.0;3.0;43,9375800000;4,8118400000;
;1;94;94017;1;1;1.0;2.0;48,8302008945;2,4957669959;
;1;84;84007;2;1;3.0;6.0;43,9290300000;4,8254900000;
;1;75;75119;2;3;8.0;3.0;48,8843400000;2,3912770000;
;2;84;84007;2;1;3.0;6.0;43,9463100000;4,8172200000;
;1;75;75118;2;2;1.0;3.0;48,8902450000;2,3599120000;
;1;30;30293;1;3;8.0;1.0;44,2845520000;4,3691630000;
;5;84;84007;2;6;1.0;7.0;43,9290600000;4,8042800000;
;5;75;75117;2;2;8.0;6.0;48,8873410000;2,3141430000;
;1;10;10004;2;3;1.0;1.0;48,5851890000;4,1085229000;
;1;75;75117;2;2;1.0;7.0;48,8977320000;2,3290210000;
;1;83;83137;2;2;8.0;3.0;43,1228300000;5,9553500000;
;1;26;26347;2;3;1.0;6.0;45,0704770000;4,8363550000;
;2;75;75116;2;7;1.0;3.0;48,8769990000;2,2830560000;
;5;81;81004;2;2;1.0;6.0;43,9430200000;2,1499600000;
;1;95;95018;2;1;1.0;6.0;48,9420100000;2,2530100000;
;1;75;75116;2;1;1.0;2.0;48,8616120000;2,2915830000;
;1;75;75116;2;1;1.0;3.0;48,8485780000;2,2748950000;
;1;76;76486;1;1;4.0;1.0;49,3208340000;0,9910160000;
;5;33;33555;2;6;2.0;6.0;44,6922910000; -0,8552240000;
;1;75;75115;2;2;1.0;6.0;48,8455170000;2,3191400000;
;5;76;76498;2;1;4.0;6.0;49,4136540000;1,0737310000;
;5;71;71076;2;1;1.0;6.0;46,7886100000;4,8650100000;
;1;75;75115;2;2;1.0;6.0;48,8473440000;2,2977490000;
;5;69;69290;2;1;2.0;6.0;45,7125900000;4,9560300000;
;1;75;75114;2;3;1.0;3.0;48,8291250000;2,3064160000;
;5;69;69276;2;3;8.0;3.0;45,6724900000;4,8483200000;
;1;75;75113;2;2;1.0;3.0;48,8284710000;2,3729470000;
;1;06;06088;2;1;1.0;4.0;43,7262510000;7,2317290000;
;1;69;69096;2;1;8.0;6.0;45,6093000000;4,7922600000;
;1;75;75113;2;1;1.0;3.0;48,8214150000;2,3587710000;
;3;34;34240;1;1;2.0;6.0;43,6274870000;3,9643910000;
;5;67;67482;2;1;1.0;2.0;48,5650700000;7,7701500000;
;1;974;97406;2;1;1.0;1.0; -21,1411790000;55,6093280000;
;1;75;75111;2;3;2.0;3.0;48,8684070000;2,3795460000;
;1;66;66136;2;1;1.0;1.0;42,7164085944;2,9019194841;
;1;64;64478;1;1;2.0;7.0;43,2851720000; -0,4541840000;
;1;75;75112;2;2;1.0;3.0;48,8337250000;2,3824990000;
;1;59;59610;2;1;8.0;7.0;50,2625550000;3,4694270000;
;5;64;64445;2;3;1.0;2.0;43,3237400000; -0,3743800000;
;5;75;75108;2;4;1.0;3.0;48,8754420000;2,2962470000;
;1;59;59452;1;1;2.0;1.0;50,4670908183;3,0427891016;
;5;75;75107;2;1;1.0;2.0;48,8618740000;2,3215580000;
;3;13;13015;1;1;1.0;3.0;43,4417600000;5,3960300000;
;5;64;64445;2;2;1.0;5.0;43,2989300000; -0,3742300000;
;5;75;75107;2;3;1.0;2.0;48,8589650000;2,2933850000;
;1;75;75103;2;3;1.0;6.0;48,8651840000;2,3602330000;
;3;13;13071;1;1;1.0;2.0;43,4058300000;5,2933800000;
;1;64;64445;2;1;1.0;3.0;43,3136600000; -0,3313900000;
;1;75;75101;2;2;1.0;3.0;48,8645700000;2,3326970000;
;1;63;63032;2;2;1.0;3.0;45,7558400000;3,0845000000;
;2;13;13211;1;1;1.0;2.0;43,2878100000;5,5020900000;
;1;75;75102;2;3;1.0;3.0;48,8678930000;2,3534640000;
;2;59;59279;2;1;1.0;6.0;50,7797240000;3,1095890000;
;5;54;54280;2;1;1.0;7.0;49,2291000000;6,0185900000;
;1;94;94058;1;1;1.0;3.0;48,8504550000;2,5024360000;
;5;50;50129;2;1;1.0;6.0;49,6354000000; -1,6197600000;
;3;13;13005;1;1;1.0;4.0;43,2852029574;5,5707725894;
;1;94;94021;2;1;2.0;7.0;48,7663400000;2,3602700000;
;3;13;13001;1;1;1.0;7.0;43,5112172002;5,4197866917;
;1;47;47323;2;2;1.0;5.0;44,4157000000;0,7295000000;
;5;94;94073;2;1;1.0;3.0;48,7589720000;2,3950220000;
;2;47;47031;1;1;2.0;4.0;44,1773600000;0,6165500000;
;1;94;94034;2;1;1.0;3.0;48,7609400000;2,3187500000;
;3;69;69297;1;1;1.0;5.0;45,6075700000;4,8026600000;
;1;94;94077;2;1;1.0;7.0;48,7310800000;2,4225800000;
;5;47;47001;2;2;8.0;3.0;44,1954000000;0,6169800000;
;1;42;42186;1;9;1.0;4.0;45,5220777777;4,5948272198;
;5;94;94017;2;3;1.0;2.0;48,8252304927;2,5016453862;
;1;44;44184;2;1;8.0;6.0;47,2614800000; -2,2619200000;
;1;93;93029;1;1;9.0;2.0;48,9260987893;2,4224459051;
;1;93;93071;2;1;1.0;2.0;48,9495420000;2,5206970000;
;1;43;43157;2;1;1.0;7.0;45,0413900000;3,9091900000;
;1;95;95277;1;1;1.0;2.0;48,9733670000;2,4855140000;
;5;93;93005;2;3;1.0;2.0;48,9461900000;2,5154200000;
;5;33;33063;2;2;1.0;6.0;44,8334300000; -0,5948400000;
;5;93;93066;2;1;1.0;6.0;48,9283563364;2,3412154913;
;1;33;33063;2;1;8.0;3.0;44,8255655457; -0,5985778570;
;1;95;95018;1;1;1.0;4.0;48,9597876251;2,2717130184;
;1;93;93051;2;3;1.0;6.0;48,8384400000;2,5471700000;
;3;77;77438;1;1;1.0;7.0;48,8603150000;2,6666070000;
;3;29;29039;1;2;2.0;6.0;47,8742440000; -3,8983450000;
;1;93;93005;2;3;1.0;3.0;48,9513180000;2,5137820000;
;1;27;27229;2;1;9.0;6.0;49,0024400000;1,1577940000;
;1;92;92078;2;1;1.0;7.0;48,9267311931;2,3318733573;
;3;94;94028;1;1;1.0;6.0;48,7974800000;2,4438800000;
;1;13;13213;2;1;2.0;2.0;43,3316500000;5,4340300000;
;5;10;10387;2;1;1.0;6.0;48,2912000000;4,0933000000;
;1;92;92026;1;1;8.0;2.0;48,8974500000;2,2665200000;
;3;94;94018;1;1;1.0;4.0;48,8179097928;2,4115495449;
;1;10;10387;2;1;1.0;6.0;48,2912000000;4,0933000000;
;1;94;94069;1;1;1.0;2.0;48,8172046066;2,4285178250;
;1;92;92025;2;9;1.0;3.0;48,9179610802;2,2526926696;
;1;10;10081;2;1;7.0;6.0;48,3087200000;4,0363700000;
;1;93;93051;1;1;1.0;6.0;48,8354000000;2,5678000000;
;5;04;04070;2;1;1.0;6.0;44,0907100000;6,2329000000;
;1;39;39097;2;1;1.0;6.0;46,7394080000;5,9163580000;
;5;75;75118;2;1;1.0;2.0;48,9008810000;2,3358050000;
;1;44;44131;1;1;7.0;2.0;47,1117460000; -2,0133470000;
;2;75;75116;2;2;1.0;5.0;48,8650370000;2,2343300000;
;1;47;47256;1;4;1.0;3.0;44,6488340000;0,8236260000;
;2;01;01098;1;4;1.0;3.0;45,8210990000;5,6399880000;
;1;75;75120;2;3;4.0;6.0;48,8678750000;2,4103000000;
;1;26;26105;1;1;1.0;1.0;44,4507240000;5,3707480000;
;5;75;75117;2;7;1.0;2.0;48,8853940000;2,2972570000;
;1;01;01325;1;4;1.0;3.0;45,9609730000;5,1496750000;
;1;06;06069;2;1;2.0;6.0;43,6389910000;6,9499070000;
;5;75;75117;2;3;1.0;6.0;48,8809290000;2,2812940000;
;1;54;54113;2;1;1.0;6.0;48,7408210000;6,3430670000;
;1;75;75114;2;2;1.0;3.0;48,8325920000;2,3250090000;
;1;91;91577;2;1;1.0;3.0;48,6055890000;2,4966070000;
;1;75;75114;2;1;1.0;6.0;48,8378290000;2,3281200000;
;1;39;39526;2;1;1.0;6.0;47,0394030000;5,4072570000;
;5;75;75110;2;2;1.0;3.0;48,8793140000;2,3571030000;
;5;75;75108;2;7;1.0;3.0;48,8735250000;2,2958540000;
;1;88;88313;1;1;1.0;6.0;48,3391000000;6,4237190000;
;3;66;66190;1;1;1.0;4.0;42,8350960000;2,9097660000;
