Num_Acc,id_vehicule,num_veh,catv,obs,obsm,motor
202100015822,173391,B01,1,0,2,5
202100015822,173392,A01,7,0,2,2
202100015823,173389,A01,32,0,2,1
202100015823,173390,B01,7,0,0,1
202100015824,173388,A01,32,0,0,1
202100015825,173386,A01,33,0,0,1
202100015825,173387,B01,7,0,0,1
202100015826,173385,A01,7,3,0,1
202100015827,173382,C01,7,0,2,1
202100015827,173383,B01,7,0,2,0
202100015827,173384,A01,33,0,2,1
202100015828,173381,A01,7,2,0,0
202100015829,173379,A01,7,0,0,1
202100015829,173380,B01,7,0,2,1
202100015830,173377,A01,33,0,2,1
202100015830,173378,B01,14,0,2,1
202100015831,173376,A01,33,0,0,1
202100015832,173374,A01,10,0,2,1
202100015832,173375,B01,3,0,2,3
202100015833,173372,B01,7,0,2,1
202100015833,173373,A01,31,0,2,1
202100015834,173370,A01,10,0,2,1
202100015834,173371,B01,80,0,2,3
202100015835,173368,B01,1,0,2,5
202100015835,173369,A01,7,0,9,2
202100015836,173367,A01,7,0,1,1
202100015837,173365,B01,43,0,2,1
202100015837,173366,A01,7,0,0,1
202100015838,173364,A01,7,0,1,1
202100015839,173363,A01,7,0,1,1
202100015840,173361,A01,7,0,0,1
202100015840,173362,B01,7,0,2,1
202100015841,173360,A01,32,0,0,1
202100015842,173357,A01,10,0,2,1
202100015842,173358,B01,33,0,2,1
202100015842,173359,C01,7,0,2,1
202100015843,173355,B01,7,0,2,1
202100015843,173356,A01,7,0,2,1
202100015844,173353,B01,7,0,2,1
202100015844,173354,A01,7,0,2,1
202100015845,173351,B01,10,0,2,1
202100015845,173352,A01,33,0,2,1
202100015846,173350,A01,33,4,0,1
202100015847,173348,A01,33,0,2,1
202100015847,173349,B01,10,0,2,1
202100015848,173346,B01,7,0,2,1
202100015848,173347,A01,7,0,2,1
202100015849,173344,B01,7,0,2,1
202100015849,173345,A01,7,0,2,1
202100015850,173342,B01,7,0,2,1
202100015850,173343,A01,7,0,2,1
202100015851,173339,A01,7,0,2,1
202100015851,173340,C01,7,0,2,1
202100015851,173341,B01,7,0,2,1
202100015852,173337,B01,7,0,2,1
202100015852,173338,A01,33,0,2,1
202100015853,173335,B01,33,0,2,1
202100015853,173336,A01,7,0,2,1
202100015854,173334,A01,7,0,1,1
202100015855,173333,A01,7,0,1,1
202100015856,173332,A01,7,1,0,1
202100015857,173330,B01,32,0,2,1
202100015857,173331,A01,7,0,2,1
202100015858,173329,A01,7,0,1,1
202100015859,173328,A01,2,0,0,1
202100015860,173327,A01,7,0,1,1
202100015861,173325,B01,7,0,2,1
202100015861,173326,A01,7,0,2,1
202100015862,173323,A01,50,0,0,3
202100015862,173324,B01,7,0,2,0
202100015863,173321,A01,50,0,2,3
202100015863,173322,B01,7,0,2,1
202100015864,173319,B01,50,0,2,3
202100015864,173320,A01,7,0,2,1
202100015865,173317,A01,7,0,2,1
202100015865,173318,B01,80,0,2,3
202100015866,173316,A01,7,13,0,1
202100015867,173314,B01,7,0,2,1
202100015867,173315,A01,32,0,2,1
202100015868,173311,A01,7,0,2,1
202100015868,173312,B01,7,0,2,1
202100015868,173313,C01,7,0,2,1
202100015869,173310,A01,7,0,2,1
202100015870,173309,A01,7,1,1,0
202100015871,173308,A01,7,5,0,2
202100015872,173306,A01,10,0,2,1
202100015872,173307,B01,7,0,2,1
202100015873,173305,Z01,7,0,1,0
202100015874,173303,B01,10,0,2,1
202100015874,173304,A01,7,0,2,1
202100015875,173300,A01,32,0,2,1
202100015875,173301,B01,7,0,0,1
202100015875,173302,C01,10,0,0,1
202100015876,173299,A01,7,1,0,1
202100015877,173297,A01,1,0,2,5
202100015877,173298,B01,7,0,2,1
202100015878,173296,A01,13,0,1,1
202100015879,173294,B01,34,0,2,1
202100015879,173295,A01,7,0,2,2
202100015880,173291,C01,7,0,2,0
202100015880,173292,A01,7,0,2,0
202100015880,173293,B01,7,0,2,0
202100015881,173289,B01,7,0,2,1
202100015881,173290,A01,7,0,2,1
202100015882,173287,B01,7,0,2,1
202100015882,173288,A01,7,2,2,1
202100015883,173285,B01,7,0,2,1
202100015883,173286,A01,7,0,2,1
202100015884,173282,A01,32,14,0,1
202100015885,173280,B01,7,0,0,1
202100015885,173281,A01,32,0,2,1
202100015886,173273,A01,7,0,1,1
202100015887,173271,A01,7,0,2,1
202100015887,173272,B01,7,0,2,1
202100015888,173269,B01,7,0,2,1
202100015888,173270,A01,2,0,2,1
202100015889,173267,B01,7,0,2,1
202100015889,173268,A01,7,0,2,1
202100015890,173266,A01,30,0,0,1
202100015891,173264,A01,7,0,2,1
202100015891,173265,B01,7,0,2,1
202100015892,173263,A01,21,0,1,1
202100015893,173262,A01,32,2,0,1
202100015894,173260,A01,7,0,2,1
202100015894,173261,B01,1,0,2,5
202100015895,173258,B01,50,0,2,3
202100015895,173259,A01,7,0,2,1
202100015896,173256,A01,7,0,2,1
202100015896,173257,B01,7,0,2,1
202100015897,173255,A01,7,12,1,1
202100015898,173252,A01,7,0,2,1
202100015898,173253,B01,7,0,2,1
202100015898,173254,C01,7,0,2,1
202100015899,173251,A01,1,12,0,5
202100015900,173250,A01,30,12,0,1
202100015901,173248,A01,7,0,2,1
202100015901,173249,B01,7,0,2,1
202100015902,173247,A01,7,1,0,1
202100015903,173246,A01,7,9,0,1
202100015904,173244,A01,7,0,2,1
202100015904,173245,B01,7,0,2,1
202100015905,173242,B01,7,0,2,1
202100015905,173243,A01,7,0,2,1
202100015906,173240,A01,33,0,2,1
202100015906,173241,B01,7,0,0,1
202100015907,173238,A01,1,0,2,5
202100015907,173239,B01,7,0,2,1
202100015908,173234,C01,7,0,2,1
202100015908,173235,D01,7,0,2,1
202100015908,173236,B01,2,0,2,1
202100015908,173237,A01,10,0,2,1
202100015909,173232,B01,7,0,2,1
202100015909,173233,A01,7,0,2,1
202100015910,173228,A01,7,0,2,1
202100015910,173229,B01,7,0,2,1
202100015911,173226,A01,7,0,2,3
202100015911,173227,B01,32,0,2,1
202100015912,173224,B01,7,0,2,1
202100015912,173225,A01,1,0,2,5
202100015913,173222,A01,33,0,2,1
202100015913,173223,B01,1,0,2,5
202100015914,173220,A01,31,0,2,1
202100015914,173221,B01,7,0,2,1
202100015915,173218,A01,1,0,2,5
202100015915,173219,B01,7,0,2,1
202100015916,173217,A01,7,0,1,1
202100015917,173216,A01,7,8,0,1
202100015918,173214,A01,7,0,2,1
202100015918,173215,B01,2,0,2,1
202100015919,173213,A01,7,6,0,1
202100015920,173211,A01,7,0,2,1
202100015920,173212,B01,7,0,2,1
202100015921,173208,A01,7,0,0,1
202100015921,173209,B01,7,0,0,1
202100015921,173210,C01,7,0,0,0
202100015922,173205,C01,7,0,2,1
202100015922,173206,B01,7,0,2,1
202100015922,173207,A01,33,0,2,1
202100015923,173203,A01,7,0,2,1
202100015923,173204,B01,7,0,2,1
202100015924,173201,B01,80,0,2,3
202100015924,173202,A01,7,0,1,1
202100015925,173199,A01,16,0,2,1
202100015925,173200,B01,7,0,2,1
202100015926,173197,B01,7,0,2,1
202100015926,173198,A01,10,0,2,1
202100015927,173194,A01,43,0,2,1
202100015927,173195,B01,7,0,2,1
202100015927,173196,C01,7,1,2,1
202100015928,173192,B01,2,0,2,1
202100015928,173193,A01,7,0,2,1
202100015929,173190,B01,1,0,2,0
202100015929,173191,A01,1,0,2,0
202100015930,173189,A01,7,0,1,1
202100015931,173187,A01,7,0,2,1
202100015931,173188,B01,60,0,2,5
202100015932,173186,A01,7,0,1,1
202100015933,173184,B01,2,0,2,1
202100015933,173185,A01,7,0,2,2
202100015934,173181,A01,33,0,2,1
202100015934,173182,B01,7,0,2,1
202100015934,173183,C01,10,0,2,1
202100015935,173180,A01,7,0,1,1
202100015936,173178,A01,7,0,2,1
202100015936,173179,B01,1,1,0,5
202100015937,173177,A01,7,0,1,1
202100015938,173175,A01,7,0,2,1
202100015938,173176,B01,33,0,2,1
202100015939,173173,A01,7,0,9,1
202100015939,173174,B01,50,0,9,3
202100015940,173171,A01,14,0,2,1
202100015940,173172,B01,7,0,2,1
202100015941,173169,B01,7,0,2,1
202100015941,173170,A01,33,0,2,1
202100015942,173167,B01,1,1,0,5
202100015942,173168,A01,7,0,2,1
202100015943,173165,B01,7,0,2,1
202100015943,173166,A01,43,0,2,1
202100015944,173163,B01,33,0,0,1
202100015944,173164,A01,7,0,2,1
202100015945,173162,A01,7,0,1,1
202100015946,173161,A01,50,0,1,3
202100015947,173160,A01,32,0,1,1
202100015948,173158,B01,7,0,2,1
202100015948,173159,A01,10,0,2,1
202100015949,173157,Z01,50,0,1,3
202100015950,173156,A01,1,0,0,5
202100015951,173155,A01,37,0,1,2
202100015952,173153,A01,30,0,2,1
202100015952,173154,B01,7,0,2,1
202100015953,173151,A01,34,0,2,1
202100015953,173152,B01,50,0,2,3
202100015954,173150,A01,7,0,1,2
202100015955,173148,A01,33,0,2,1
202100015955,173149,B01,32,0,2,1
202100015956,173147,A01,10,0,1,1
202100015957,173145,B01,30,0,2,1
202100015957,173146,A01,7,0,2,1
202100015958,173143,B01,33,0,2,1
202100015958,173144,A01,7,0,2,1
202100015959,173141,A01,10,0,2,1
202100015959,173142,B01,99,0,2,3
202100015960,173139,A01,7,0,0,0
202100015960,173140,B01,1,0,2,5
202100015961,173138,A01,10,0,1,1
202100015962,173137,A01,7,0,1,1
202100015963,173136,A01,99,0,1,6
202100015964,173134,B01,43,0,2,1
202100015964,173135,A01,7,0,2,1
202100015965,173133,A01,7,0,1,1
202100015966,173131,B01,2,0,2,0
202100015966,173132,A01,10,0,2,0
202100015967,173129,B01,33,0,2,1
202100015967,173130,A01,7,0,2,1
202100015968,173127,A01,7,0,2,1
202100015968,173128,B01,33,0,2,1
202100015969,173125,A01,7,0,2,1
202100015969,173126,B01,30,0,2,1
202100015970,173123,A01,7,0,2,2
202100015970,173124,B01,33,0,2,0
202100015971,173119,B01,1,0,2,5
202100015971,173120,A01,7,0,2,2
202100015972,173117,A01,2,0,1,1
202100015972,173118,B01,60,0,2,5
202100015973,173116,A01,10,0,1,1
202100015974,173114,B01,1,0,2,5
202100015974,173115,A01,7,0,2,1
202100015975,173112,B01,21,0,2,1
202100015975,173113,A01,10,0,2,1
202100015976,173110,A01,7,0,2,1
202100015976,173111,B01,2,0,2,1
202100015977,173108,B01,7,0,2,1
202100015977,173109,A01,7,0,0,1
202100015978,173106,B01,14,0,2,1
202100015978,173107,A01,7,3,0,1
202100015979,173104,B01,7,0,2,1
202100015979,173105,A01,7,0,2,1
202100015980,173102,B01,10,0,2,1
202100015980,173103,A01,7,10,2,1
202100015981,173101,A01,7,16,0,1
202100015982,173100,A01,7,2,0,1
202100015983,173098,A01,7,0,9,1
202100015983,173099,B01,1,0,2,6
202100015984,173096,A01,7,0,0,1
202100015984,173097,B01,1,12,2,5
202100015985,173095,A01,7,2,0,1
202100015986,173093,A01,7,0,2,1
202100015986,173094,B01,2,0,2,1
202100015987,173091,A01,7,0,2,2
202100015987,173092,B01,7,0,2,1
202100015988,173089,A01,10,0,2,1
202100015988,173090,B01,7,0,2,1
202100015989,173086,B01,33,0,2,1
202100015989,173087,C01,7,0,2,1
202100015989,173088,A01,7,0,2,1
202100015990,173085,A01,10,6,0,1
202100015991,173083,A01,7,0,2,1
202100015991,173084,B01,7,0,2,1
202100015992,173082,A01,7,2,0,1
202100015993,173081,A01,33,0,0,1
202100015994,173079,B01,15,0,2,1
202100015994,173080,A01,33,0,2,1
202100015995,173077,A01,33,5,2,1
202100015995,173078,B01,7,0,2,1
202100015996,173075,A01,7,0,2,1
202100015996,173076,B01,7,0,2,1
202100015997,173073,B01,7,0,2,1
202100015997,173074,A01,10,0,2,1
202100015998,173071,A01,7,0,0,1
202100015998,173072,B01,7,0,0,1
202100015999,173069,B01,33,0,2,1
202100015999,173070,A01,10,0,2,1
202100016000,173067,A01,7,0,2,1
202100016000,173068,B01,15,0,0,1
202100016001,173066,A01,7,12,0,1
202100016002,173064,B01,2,7,2,1
202100016002,173065,A01,7,0,2,1
202100016003,173063,A01,7,13,0,1
202100016004,173061,B01,7,0,2,1
202100016004,173062,A01,7,0,2,1
202100016005,173059,A01,7,0,2,1
202100016005,173060,B01,13,0,2,0
202100016006,173057,A01,2,0,2,1
202100016006,173058,B01,7,0,0,1
202100016007,173052,A01,2,0,2,1
202100016007,173053,B01,7,0,2,1
202100016008,173049,B01,7,0,2,1
202100016008,173050,A01,7,0,2,1
202100016009,173046,B01,7,0,2,1
202100016009,173047,A01,7,0,2,1
202100016010,173044,A01,80,0,9,3
202100016010,173045,B01,7,0,9,1
202100016011,173042,B01,7,0,2,1
202100016011,173043,A01,10,0,2,1
202100016012,173041,A01,10,16,0,1
202100016013,173039,B01,1,0,2,5
202100016013,173040,A01,7,0,2,1
202100016014,173037,B01,7,0,2,1
202100016014,173038,A01,7,0,2,2
202100016015,173035,A01,10,0,2,0
202100016015,173036,B01,33,13,0,1
202100016016,173034,A01,7,13,0,1
202100016017,173033,A01,33,5,0,1
202100016018,173031,A01,7,0,2,1
202100016018,173032,B01,7,0,2,1
202100016019,173030,A01,7,12,0,1
202100016020,173028,B01,7,0,0,1
202100016020,173029,A01,10,0,2,1
202100016021,173025,B01,17,0,2,1
202100016021,173026,A01,7,4,2,1
202100016021,173027,C01,17,0,2,1
202100016022,173022,B01,7,0,2,1
202100016022,173023,A01,7,0,2,1
202100016023,173018,B01,33,0,2,1
202100016023,173019,A01,7,0,2,1
202100016024,173016,B01,33,0,2,1
202100016024,173017,A01,99,0,2,1
202100016025,173014,A01,7,0,9,1
202100016025,173015,B01,1,0,0,5
202100016026,173013,A01,31,0,0,1
202100016027,173011,B01,7,0,0,1
202100016027,173012,A01,7,0,0,1
202100016028,173009,A01,2,12,0,1
202100016028,173010,B01,7,0,2,1
202100016029,173008,A01,7,17,0,1
202100016030,173006,A01,7,0,2,1
202100016030,173007,B01,17,0,2,1
202100016031,173004,B01,7,0,2,1
202100016031,173005,A01,33,0,2,1
202100016032,173003,A01,7,13,0,1
202100016033,173001,A01,7,0,2,2
202100016033,173002,B01,10,0,2,1
202100016034,173000,A01,7,0,9,1
202100016035,172998,A01,10,0,2,1
202100016035,172999,Z01,7,0,2,0
202100016036,172992,A01,7,0,2,1
202100016036,172993,B01,7,0,2,1
202100016036,172994,C01,10,0,2,1
202100016037,172990,B01,7,0,2,1
202100016037,172991,A01,32,0,2,1
202100016038,172988,A01,10,1,0,1
202100016038,172989,B01,14,0,2,1
202100016039,172986,A01,17,0,2,1
202100016039,172987,B01,7,0,2,1
202100016040,172984,A01,33,0,2,1
202100016040,172985,B01,7,0,2,1
202100016041,172982,B01,33,0,2,1
202100016041,172983,A01,7,0,2,1
202100016042,172980,B01,31,0,2,1
202100016042,172981,A01,7,0,2,1
202100016043,172977,C01,7,0,2,1
202100016043,172978,B01,33,0,2,1
202100016043,172979,A01,7,0,2,0
202100016044,172974,C01,7,0,2,1
202100016044,172975,B01,33,0,2,1
202100016044,172976,A01,7,0,2,1
202100016045,172971,C01,33,0,2,1
202100016045,172972,A01,33,0,2,1
202100016045,172973,B01,7,0,2,1
202100016046,172969,A01,7,0,2,1
202100016046,172970,B01,7,0,2,1
202100016047,172967,A01,7,0,2,1
202100016047,172968,B01,7,0,2,1
202100016048,172965,B01,7,0,2,1
202100016048,172966,A01,33,0,2,1
202100016049,172964,A01,7,3,0,1
202100016050,172962,B01,33,0,2,1
202100016050,172963,A01,7,0,2,1
202100016051,172960,A01,10,0,2,1
202100016051,172961,B01,7,0,2,1
202100016052,172955,B01,7,0,2,1
202100016052,172956,E01,7,0,2,1
202100016052,172957,D01,7,0,2,1
202100016052,172958,C01,10,0,2,1
202100016052,172959,A01,33,0,2,1
202100016053,172952,A01,7,0,2,1
202100016053,172953,B01,10,0,2,1
202100016053,172954,C01,10,0,2,1
202100016054,172951,A01,7,4,0,1
202100016055,172950,A01,7,0,5,1
202100016056,172948,B01,7,2,2,1
202100016056,172949,A01,7,2,2,1
202100016057,172946,T01,10,0,0,1
202100016057,172947,A01,30,0,1,1
202100016058,172945,A01,15,0,0,1
202100016059,172944,A01,7,0,1,1
202100016060,172943,A01,7,0,1,1
202100016061,172942,A01,7,0,1,1
202100016062,172940,A01,7,0,2,1
202100016062,172941,B01,2,0,2,1
202100016063,172939,A01,33,11,0,1
202100016064,172937,B01,7,0,0,1
202100016064,172938,A01,7,0,2,1
202100016065,172935,A01,7,0,2,1
202100016065,172936,B01,7,0,2,1
202100016066,172933,A01,10,0,2,1
202100016066,172934,B01,7,0,2,1
202100016067,172931,A01,7,0,2,1
202100016067,172932,B01,2,0,2,1
202100016068,172929,B01,7,0,2,1
202100016068,172930,A01,7,0,2,1
202100016069,172927,B01,7,0,2,1
202100016069,172928,A01,7,0,2,1
202100016070,172925,A01,30,-1,-1,-1
202100016070,172926,B01,7,0,2,1
202100016071,172923,B01,99,0,2,3
202100016071,172924,A01,7,0,2,1
202100016072,172922,B01,1,0,1,-1
202100016073,172920,B01,7,0,9,1
202100016073,172921,A01,1,0,2,0
202100016074,172916,B01,7,0,2,1
202100016074,172917,C01,7,0,2,1
202100016074,172918,D01,7,0,2,1
202100016074,172919,A01,7,0,2,1
202100016075,172914,B01,7,0,2,1
202100016075,172915,A01,7,0,2,1
202100016076,172910,D01,7,0,2,1
202100016076,172911,C01,7,0,2,1
202100016076,172912,B01,10,0,2,1
202100016076,172913,A01,7,0,2,1
202100016077,172908,A01,2,0,2,3
202100016077,172909,B01,7,0,2,1
202100016078,172906,B01,7,14,2,2
202100016078,172907,A01,1,0,2,5
202100016079,172904,A01,33,0,2,1
202100016079,172905,B01,7,0,2,1
202100016080,172901,A01,7,0,2,0
202100016080,172902,B01,33,0,2,0
202100016080,172903,D01,7,0,2,0
202100016081,172898,A01,7,0,1,1
202100016082,172896,B01,7,0,2,1
202100016082,172897,A01,7,0,2,1
202100016083,172895,A01,7,0,1,1
202100016084,172894,A01,7,0,1,1
202100016085,172893,A01,37,8,0,0
202100016086,172891,A01,7,0,2,1
202100016086,172892,B01,7,0,2,1
202100016087,172890,A01,7,0,1,2
202100016088,172888,B01,31,0,2,1
202100016088,172889,A01,7,0,2,1
202100016089,172886,B01,7,0,2,1
202100016089,172887,A01,10,0,2,1
202100016090,172884,B01,34,0,2,1
202100016090,172885,A01,7,0,2,1
202100016091,172882,A01,10,0,2,1
202100016091,172883,B01,7,0,2,1
202100016092,172881,A01,7,0,5,1
202100016093,172879,D01,7,0,2,0
202100016093,172880,A01,50,0,2,3
202100016094,172878,A01,7,0,1,1
202100016095,172876,B01,7,0,2,1
202100016095,172877,A01,7,0,2,1
202100016096,172871,D01,7,0,9,0
202100016096,172872,C01,10,0,2,0
202100016096,172873,B01,14,0,2,0
202100016096,172874,A01,10,0,2,1
202100016096,172875,E01,7,0,2,0
202100016097,172865,B01,7,0,2,1
202100016097,172866,A01,30,0,2,1
202100016098,172864,A01,31,0,0,1
202100016099,172863,A01,7,0,1,1
202100016100,172861,B01,7,0,2,1
202100016100,172862,A01,7,7,2,1
202100016101,172860,A01,7,0,1,1
202100016102,172858,A01,1,0,9,5
202100016102,172859,B01,1,0,9,5
202100016103,172856,B01,7,0,2,1
202100016103,172857,A01,32,0,2,1
202100016104,172855,A01,7,0,1,1
202100016105,172854,A01,7,0,1,1
202100016106,172853,A01,7,0,1,1
202100016107,172851,B01,2,0,2,1
202100016107,172852,A01,7,0,2,1
202100016108,172850,A01,7,0,1,1
202100016109,172848,B01,7,0,2,1
202100016109,172849,A01,10,0,2,3
202100016110,172847,A01,7,1,0,1
202100016111,172845,B01,50,0,2,3
202100016111,172846,A01,7,0,9,1
202100016112,172844,A01,10,0,1,1
202100016113,172842,B01,34,0,2,1
202100016113,172843,A01,7,0,2,1
202100016114,172841,A01,50,0,0,3
202100016115,172840,A01,7,0,1,1
202100016116,172836,B01,7,0,2,1
202100016116,172837,A01,7,0,2,1
202100016117,172834,B01,7,0,2,1
202100016117,172835,A01,1,0,2,5
202100016118,172830,A01,7,0,2,1
