"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"439 756";"A";"2022";"Métropole";"MCT5001RV977";"VT";"14"
"439 756";"B";"2022";"Métropole";"M10PGTVP0775433";"VT";"2"
"439 757";"A";"2022";"Métropole";"MSK5334EK116";"VT";"13"
"439 758";"A";"2022";"Métropole";"N/A";"VT";"4"
"439 759";"A";"2022";"Métropole";"M10RENVP5221439";"VT";"5"
"439 759";"B";"2022";"Métropole";"M10JT0VP0006461";"VT";"11"
"439 759";"C";"2022";"Métropole";"N10RENCT004J027";"VU";"10"
"439 759";"D";"2022";"Métropole";"M10VWGVP291B654";"VT";"9"
"439 759";"E";"2022";"Métropole";"N/A";"VU";"N/A"
"439 760";"A";"2022";"Métropole";"M10CTRVP012K310";"VT";"7"
"439 761";"A";"2022";"Métropole";"MCT5204CV650";"VT";"N/A"
"439 762";"A";"2022";"Métropole";"M10RENVP382G788";"VT";"8"
"439 763";"A";"2022";"Métropole";"N/A";"PL";"5"
"439 763";"B";"2022";"Métropole";"N/A";"VT";"11"
"439 764";"A";"2022";"Métropole";"M10RENVP9413992";"VT";"3"
"439 764";"B";"2022";"Métropole";"M10FRDVP0013256";"VT";"11"
"439 764";"C";"2022";"Métropole";"M10JEPVP001C747";"VT";"1"
"439 765";"A";"2022";"Métropole";"MRE5326AV815";"VT";"12"
"439 766";"B";"2022";"Métropole";"MVW51J2CGB81";"VT";"13"
"439 767";"A";"2022";"Métropole";"N/A";"VU";"2"
"439 767";"B";"2022";"Métropole";"M10CTRVP113J571";"VT";"0"
"439 768";"A";"2022";"Métropole";"M10CTRVP0691791";"VT";"3"
"439 768";"B";"2022";"Métropole";"LGG91C10G651";"Cyclo";"4"
"439 769";"A";"2022";"Métropole";"MCT3305QH749";"VT";"18"
"439 769";"B";"2022";"Métropole";"M30MCDTCZ50L880";"TC";"8"
"439 771";"A";"2022";"Métropole";"L3EKWAM1000E288";"Moto lourde";"5"
"439 771";"B";"2022";"Métropole";"W0L0SDL08843702";"VT";"14"
"439 772";"A";"2022";"Métropole";"M10MCWVPDV42309";"VT";"1"
"439 773";"A";"2022";"Métropole";"M10HNDVP0004648";"VT";"6"
"439 774";"A";"2022";"Métropole";"MPE1402DZ153";"VT";"23"
"439 775";"A";"2022";"Métropole";"M10DACVP0005049";"VT";"11"
"439 776";"A";"2022";"Métropole";"M10CTRVP000P557";"VT";"11"
"439 777";"A";"2022";"Métropole";"M10CPFVP000L666";"VT";"1"
"439 777";"B";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"439 778";"B";"2022";"Métropole";" L3EYAMM2000X71";"Moto lourde";"N/A"
"439 778";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"439 779";"A";"2022";"Métropole";"M10PGTVP0007828";"VT";"11"
"439 779";"B";"2022";"Métropole";"M10PGTVP0003206";"VT";"11"
"439 779";"C";"2022";"Métropole";"M10CTRVP0435954";"VT";"3"
"439 780";"A";"2022";"Métropole";"M10DACVP0003180";"VT";"11"
"439 781";"A";"2022";"Métropole";"M10CTRVP007H966";"VT";"6"
"439 781";"B";"2022";"Métropole";"M10PGTVP011N542";"VT";"7"
"439 782";"A";"2022";"Métropole";"M10CTRVP0029697";"VT";"9"
"439 782";"B";"2022";"Métropole";"L3EKTMML000C221";"Moto légère";"4"
"439 784";"A";"2022";"Métropole";"M10MAZVP001D060";"VT";"4"
"439 784";"B";"2022";"Métropole";"M10K1AVP000N750";"VT";"11"
"439 785";"A";"2022";"Métropole";"MJT5464EP020";"VT";"10"
"439 787";"A";"2022";"Métropole";"N/A";"VU";"20"
"439 787";"B";"2022";"Métropole";"M10RENVP002R392";"VT";"10"
"439 788";"A";"2022";"Métropole";"M10PGTVP048P288";"VT";"5"
"439 788";"B";"2022";"Métropole";"M10FRDVP106Z790";"VT";"7"
"439 789";"A";"2022";"Métropole";"M10MN1VP004J630";"VT";"4"
"439 790";"A";"2022";"Métropole";"M10DACVP001J219";"VT";"0"
"439 791";"A";"2022";"Métropole";"VNKJV183X02A977";"VT";"17"
"439 791";"B";"2022";"Métropole";"L3EYAMM1000F964";"Moto lourde";"0"
"439 792";"A";"2022";"DOM";"N/A";"VT";"9"
"439 793";"A";"2022";"Métropole";"M10RENVP0018507";"VT";"11"
"439 794";"A";"2022";"DOM";"MPE5002KB793";"VT";"17"
"439 795";"A";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"439 795";"B";"2022";"Métropole";" M10NSSVP000K66";"VU";"10"
"439 796";"A";"2022";"DOM";"M10PGTVP000H317";"VT";"11"
"439 796";"B";"2022";"DOM";"L3EELYML0008025";"Moto légère";"0"
"439 797";"A";"2022";"Métropole";"M10JT0VP0034068";"VT";"9"
"439 798";"A";"2022";"Métropole";"MRE1311EQ017";"VT";"18"
"439 799";"A";"2022";"Autres OM";"N/A";"VT";"21"
"439 800";"A";"2022";"Métropole";"M30888TC002P377";"TC";"3"
"439 800";"B";"2022";"Métropole";"M10CTRVP001H257";"VT";"9"
"439 801";"A";"2022";"Métropole";"VF1RFA005650650";"VT";"1"
"439 802";"A";"2022";"Métropole";"MAU53I5GP108";"VT";"13"
"439 802";"B";"2022";"Métropole";"XLRTE47MS0E9235";"PL";"10"
"439 804";"A";"2022";"Métropole";"MVW14K4WR937";"VT";"17"
"439 805";"A";"2022";"Métropole";"MFD50A2UR580";"VT";"19"
"439 806";"A";"2022";"Métropole";"M10PGTVP000E314";"VT";"11"
"439 807";"A";"2022";"Métropole";"VTPMRX03D003230";"Cyclo";"18"
"439 807";"B";"2022";"Métropole";"VF7GBWJYB941566";"VT";"16"
"439 808";"A";"2022";"Métropole";"LGL21C10J073";"Cyclo";"16"
"439 809";"A";"2022";"Métropole";"LHD16M40C089";"Moto lourde";"21"
"439 810";"A";"2022";"Métropole";"MBM1711CR561";"VT";"21"
"439 810";"B";"2022";"Métropole";"L1EDRBCL000E132";"Cyclo";"1"
"439 811";"A";"2022";"Métropole";"MBM001AAP932";"VT";"24"
"439 811";"B";"2022";"Métropole";"M10PELVP625X469";"VT";"1"
"439 812";"A";"2022";"Métropole";"VF1112800062234";"VT";"30"
"439 812";"B";"2022";"Métropole";"LTH19M40K066";"Moto lourde";"18"
"439 813";"A";"2022";"Métropole";"MRE5022EW559";"VT";"13"
"439 813";"B";"2022";"Métropole";"N/A";"Cyclo";"21"
"439 814";"A";"2022";"Métropole";"MVW52N2KU915";"VT";"16"
"439 814";"B";"2022";"Métropole";"N/A";"Autres";"15"
"439 815";"A";"2022";"Métropole";"T10NEHTA000P317";"Autres";"10"
"439 815";"B";"2022";"Métropole";"M10JT0VP0391938";"VT";"0"
"439 816";"B";"2022";"Métropole";"M10JT0VP020X396";"VT";"3"
"439 817";"A";"2022";"Métropole";"MFD50G2US345";"VT";"13"
"439 818";"A";"2022";"Métropole";"MRE5312AT919";"VT";"N/A"
"439 819";"A";"2022";"Métropole";"MPE5511VU472";"VT";"14"
"439 819";"B";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"439 820";"A";"2022";"Métropole";"N10RENCT551H265";"VU";"2"
"439 821";"A";"2022";"Métropole";"M10VWGVP459W798";"VT";"8"
"439 821";"B";"2022";"Métropole";"MSE5331G5474";"VT";"17"
"439 822";"Z";"2022";"Métropole";"N/A";"VT";"17"
"439 823";"A";"2022";"Métropole";"L1EPGTCL0014235";"Cyclo";"6"
"439 823";"B";"2022";"Métropole";"MRE1131FT849";"VT";"12"
"439 824";"A";"2022";"Métropole";"N10PELCT652M004";"VU";"0"
"439 825";"A";"2022";"Métropole";"VF1BB07CF257148";"VT";"20"
"439 825";"B";"2022";"Métropole";"MRE3424AS072";"VT";"15"
"439 825";"C";"2022";"Métropole";"M10ALFVP000W320";"VT";"10"
"439 826";"A";"2022";"Métropole";"MBM5822CC740";"VT";"19"
"439 827";"A";"2022";"Métropole";"L5EPGGTM0019214";"Moto lourde";"1"
"439 828";"A";"2022";"Métropole";"LYM1AM40K050";"Moto lourde";"20"
"439 828";"B";"2022";"Métropole";"M10DACVP001Y659";"VT";"2"
"439 829";"A";"2022";"Métropole";"MRE1332E7551";"VT";"12"
"439 830";"A";"2022";"Métropole";"L1ESYMCL000T527";"Cyclo";"0"
"439 830";"B";"2022";"Métropole";"M10RENVP0038735";"VT";"10"
"439 831";"A";"2022";"Métropole";"MAL5801N9647";"VT";"15"
"439 831";"B";"2022";"Métropole";"LGG91C10G651";"Cyclo";"12"
"439 832";"A";"2022";"Métropole";"L1EGLRCL000F023";"Cyclo";"8"
"439 833";"A";"2022";"Métropole";"MRE5031FW462";"VT";"12"
"439 833";"B";"2022";"Métropole";"MPE5011RH114";"VT";"15"
"439 834";"A";"2022";"Métropole";"N/A";"Autres";"21"
"439 834";"B";"2022";"Métropole";"N/A";"VT";"7"
"439 835";"A";"2022";"Métropole";"N/A";"Autres";"N/A"
"439 835";"B";"2022";"Métropole";"N/A";"Autres";"N/A"
"439 836";"A";"2022";"Métropole";"MCT5302MP531";"VT";"18"
"439 836";"B";"2022";"Métropole";"M10LNCVP000U211";"VT";"8"
"439 837";"A";"2022";"Métropole";"L3ENANM10009023";"Moto lourde";"5"
"439 838";"A";"2022";"Métropole";"N/A";"Moto lourde";"6"
"439 839";"A";"2022";"Métropole";"M10NSSVP0223333";"VT";"7"
"439 839";"B";"2022";"Métropole";" L3EKYMML000B04";"Moto légère";"8"
"439 840";"A";"2022";"Métropole";"MPL51E6R3518";"VT";"12"
"439 840";"B";"2022";"Métropole";"MCT3616VY401";"VT";"12"
"439 841";"A";"2022";"Métropole";"LJH12E20A023";"Moto légère";"20"
"439 842";"A";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"439 842";"B";"2022";"Métropole";"N3GARZTRC97U492";"PL";"1"
"439 843";"A";"2022";"Métropole";"M10FRDVP135P373";"VT";"5"
"439 844";"A";"2022";"Métropole";"N/A";"VU";"3"
"439 845";"A";"2022";"Métropole";"N10CTRCT041B826";"VU";"5"
"439 846";"A";"2022";"Métropole";"M10AUDVP011Y401";"VT";"6"
"439 848";"A";"2022";"Métropole";"N/A";"VU";"12"
"439 848";"B";"2022";"Métropole";"WKESD0000009253";"PL";"0"
"439 848";"C";"2022";"Métropole";"M10JT0VP017R683";"VT";"4"
"439 849";"A";"2022";"Métropole";"N/A";"VU";"11"
"439 849";"B";"2022";"Métropole";"N/A";"Cyclo";"5"
"439 850";"A";"2022";"Métropole";"M10PELVP4043491";"VT";"4"
"439 851";"A";"2022";"Métropole";"MRE1302C1611";"VT";"21"
"439 852";"A";"2022";"Métropole";"N/A";"VT";"11"
"439 852";"B";"2022";"Métropole";"N/A";"VT";"11"
"439 853";"A";"2022";"Métropole";"M10RENVPA536539";"VT";"2"
"439 853";"B";"2022";"Métropole";"M10RENVP003C739";"VT";"10"
"439 854";"A";"2022";"Métropole";"L3ETPHM20015426";"Moto lourde";"1"
"439 855";"A";"2022";"Métropole";"M10JT0VP0141794";"VT";"5"
"439 855";"B";"2022";"Métropole";"MCT5212SG525";"VT";"12"
"439 856";"A";"2022";"Métropole";"N/A";"TC";"6"
"439 857";"B";"2022";"Métropole";"M10PGTVP0484292";"VT";"5"
"439 858";"A";"2022";"Métropole";"L3EYAMML000K949";"Moto légère";"2"
"439 859";"B";"2022";"Métropole";"M10PGTVP015U642";"VT";"7"
"439 860";"Z";"2022";"Métropole";"WBAUG51010PV401";"VT";"15"
"439 861";"A";"2022";"Métropole";"L3EAPRM2000V390";"Moto lourde";"6"
"439 862";"Z";"2022";"Métropole";"N/A";"Cyclo";"N/A"
"439 863";"A";"2022";"Métropole";"WDB963003100966";"PL";"5"
"439 864";"A";"2022";"Métropole";"M10VWGVPW96J303";"VT";"0"
"439 865";"A";"2022";"Métropole";"N/A";"Moto lourde";"28"
"439 866";"A";"2022";"Métropole";"MPE5012WM827";"VT";"12"
"439 867";"A";"2022";"Métropole";"MAU5594FQ836";"VT";"18"
"439 867";"B";"2022";"Métropole";"L3ESUZM2000C340";"Moto lourde";"9"
"439 868";"A";"2022";"Métropole";" 	L1EPGGCL000A8";"Cyclo";"1"
"439 869";"A";"2022";"Métropole";"L1ESYMCL000T527";"Cyclo";"1"
"439 869";"B";"2022";"Métropole";"M1GBMWVP0149417";"VT";"8"
"439 870";"A";"2022";"Métropole";"M10FATVP0149250";"VT";"8"
"439 870";"B";"2022";"Métropole";"L3ERYEM1000K015";"Moto lourde";"1"
"439 871";"A";"2022";"Métropole";"MSE1011FC515";"VT";"20"
"439 872";"A";"2022";"Métropole";"N/A";"Moto lourde";"4"
"439 872";"B";"2022";"Métropole";"N/A";"VT";"6"
"439 874";"A";"2022";"Métropole";"LGG94J70T642";"Moto lourde";"11"
"439 874";"B";"2022";"Métropole";"N/A";"VT";"5"
"439 876";"A";"2022";"Métropole";"MPE5204K0891";"VT";"18"
"439 876";"B";"2022";"Métropole";"L3EYAMM1000P938";"Moto lourde";"2"
"439 877";"B";"2022";"Métropole";"M10MCDVPVM94643";"VT";"N/A"
"439 878";"A";"2022";"Métropole";"L5EPGGTM000T914";"Moto lourde";"3"
"439 879";"A";"2022";"Métropole";"MCT1102PH843";"VT";"17"
"439 880";"A";"2022";"Métropole";"MRE1712CW892";"VT";"16"
"439 880";"B";"2022";"Métropole";"LYM22E20X179";"Moto légère";"0"
"439 881";"A";"2022";"DOM";"M10RENVP4788853";"VT";"5"
"439 881";"B";"2022";"DOM";"M10PGTVP0480227";"VT";"5"
"439 882";"A";"2022";"Métropole";"N/A";"TC";"14"
"439 882";"B";"2022";"Métropole";"M10DACVP0011953";"VT";"0"
"439 883";"A";"2022";"Métropole";"N30DFATR873J895";"PL";"3"
"439 883";"B";"2022";"Métropole";"M10FATVP000T406";"VT";"11"
"439 885";"A";"2022";"Métropole";"N/A";"Cyclo";"12"
"439 885";"B";"2022";"Métropole";"M10SMTVP000K178";"VT";"6"
"439 886";"A";"2022";"DOM";"MPE5001KA794";"VT";"19"
"439 886";"B";"2022";"DOM";"M10K1AVP003H644";"VT";"1"
"439 888";"A";"2022";"Métropole";"L1EPGGCL001M327";"Cyclo";"0"
"439 888";"B";"2022";"Métropole";"MPE1001K6317";"VT";"22"
"439 890";"A";"2022";"Métropole";"N30DFATR400J956";"PL";"4"
"439 891";"A";"2022";"Métropole";"MPL56D6MJ983";"VT";"15"
"439 891";"B";"2022";"Métropole";"WF0PXXGCHPKT052";"VT";"2"
"439 891";"C";"2022";"Métropole";"VF7GBWJYB942918";"VT";"15"
"439 892";"A";"2022";"Métropole";"M10CTRVP0051686";"VT";"8"
"439 893";"A";"2022";"Métropole";"M10CTRVP000T234";"VT";"12"
"439 893";"B";"2022";"Métropole";"M10RENVP000L133";"VT";"12"
"439 894";"A";"2022";"Métropole";"M10JT0VP014U787";"VT";"6"
"439 895";"A";"2022";"Métropole";"N/A";"Moto légère";"0"
"439 895";"B";"2022";"Métropole";"L3EYAMML000P203";"Moto légère";"9"
"439 897";"A";"2022";"Métropole";"M10DACVP0016437";"VT";"2"
"439 897";"B";"2022";"Métropole";"N10RENCT376J890";"VU";"7"
"439 898";"A";"2022";"Métropole";"N/A";"VU";"10"
"439 900";"A";"2022";"Métropole";"M10PGTVP015T677";"VT";"7"
"439 902";"A";"2022";"Métropole";"LGG94G70P641";"Moto lourde";"12"
"439 903";"A";"2022";"Métropole";"L3EYAMM1000J931";"Moto lourde";"3"
"439 904";"A";"2022";"Métropole";"WDB9071531NO744";"VU";"2"
"439 905";"A";"2022";"Métropole";"M10PELVP6218933";"VT";"2"
"439 906";"A";"2022";"Métropole";"N/A";"PL";"3"
"439 906";"B";"2022";"Métropole";"M30SBSTC0033839";"TC";"8"
"439 907";"A";"2022";"Métropole";"M10RENVP000U009";"VT";"12"
"439 907";"B";"2022";"Métropole";"L1EPGGCL000A898";"Cyclo";"1"
"439 908";"A";"2022";"Métropole";"MPE5214T6632";"VT";"14"
"439 909";"A";"2022";"Métropole";"L1ETNMCL0004268";"Cyclo";"0"
"439 909";"B";"2022";"Métropole";"L3EBMWM1062H129";"Moto lourde";"1"
"439 910";"A";"2022";"Métropole";"N10PGTCT048C272";"VU";"4"
"439 911";"A";"2022";"Métropole";"MPL54D2HF643";"VT";"15"
"439 911";"B";"2022";"Métropole";"L3ENANM20002112";"Moto lourde";"0"
"439 912";"A";"2022";"Métropole";"MPE1312K9129";"VT";"16"
"439 912";"B";"2022";"Métropole";"L3EYAMM2000L545";"Moto lourde";"7"
"439 913";"A";"2022";"Métropole";"M10NSSVP0004647";"VT";"10"
"439 913";"B";"2022";"Métropole";"M10BMWVP060EJ62";"VT";"2"
"439 914";"A";"2022";"Métropole";"M10MCDVPNT7T635";"VT";"6"
"439 915";"A";"2022";"Métropole";" L3EYAMM1000T80";"Moto lourde";"3"
"439 915";"B";"2022";"Métropole";"N10MCWCTU438905";"VU";"1"
"439 916";"A";"2022";"Métropole";"M10MCWVPFZ1R464";"VT";"1"
"439 916";"B";"2022";"Métropole";"L6EAXA4M0003032";"Autres";"10"
"439 917";"A";"2022";"Métropole";"VGAJ2BACAD01324";"Moto légère";"9"
"439 917";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"439 918";"B";"2022";"Métropole";"MPL1241AC338";"VT";"N/A"
"439 919";"A";"2022";"Métropole";"M30HEUTC003G276";"TC";"2"
"439 920";"A";"2022";"Métropole";"MPL53D6M4972";"VT";"14"
"439 920";"B";"2022";"Métropole";"WPOZZZ96ZLS4222";"VT";"31"
"439 921";"A";"2022";"Métropole";"N30VLVTRCP9P764";"PL";"2"
"439 921";"B";"2022";"Métropole";"MJT1081XU899";"VT";"12"
"439 922";"Z";"2022";"Métropole";"N/A";"Moto légère";"N/A"
"439 923";"A";"2022";"Métropole";"M10CTRVP008V616";"VT";"N/A"
"439 924";"A";"2022";"Métropole";"MPE1402DZ153";"VT";"22"
"439 925";"A";"2022";"Métropole";"N/A";"Moto légère";"5"
"439 925";"B";"2022";"Métropole";"MVW50D2SR273";"VT";"20"
"439 926";"A";"2022";"Métropole";"MPE5312VG476";"VT";"13"
"439 926";"B";"2022";"Métropole";"M10SETVP000W234";"VT";"12"
"439 927";"A";"2022";"Métropole";"N/A";"Moto légère";"48"
"439 927";"B";"2022";"Métropole";"L5EPGGTM000H902";"Moto lourde";"2"
"439 928";"A";"2022";"Métropole";"LYM17N40H207";"Moto lourde";"15"
"439 929";"A";"2022";"Métropole";"N/A";"VT";"8"
"439 929";"B";"2022";"Métropole";"MMB54J1AJ629";"VT";"17"
"439 930";"A";"2022";"Métropole";"WBAPG11020E7013";"VT";"10"
"439 930";"B";"2022";"Métropole";"M10RENVP002R392";"VT";"11"
"439 931";"A";"2022";"Métropole";"L3EYAMML000Z504";"Moto légère";"6"
"439 931";"B";"2022";"Métropole";"M30BKZTC000G080";"TC";"2"
"439 932";"A";"2022";"Métropole";"N/A";"VT";"21"
"439 933";"A";"2022";"Métropole";"M10MN1VP003B878";"VT";"6"
"439 934";"A";"2022";"Métropole";"N/A";"VT";"0"
"439 935";"A";"2022";"Métropole";"M10RENVP0007834";"VT";"12"
"439 935";"B";"2022";"Métropole";"M10PELVP621Y984";"VT";"3"
"439 937";"A";"2022";"Métropole";"M10PELVP0461786";"VT";"8"
"439 938";"A";"2022";"Métropole";"L1EKYMCL000G425";"Cyclo";"4"
"439 939";"A";"2022";"Autres OM";"N/A";"VT";"9"
"439 939";"B";"2022";"Autres OM";"N/A";"VT";"1"
"439 940";"A";"2022";"Métropole";"M10PGTVP1291923";"VT";"0"
"439 940";"B";"2022";"Métropole";"M10MCWVPEM2A291";"VT";"2"
"439 940";"C";"2022";"Métropole";"M10PGTVP006Y170";"VT";"7"
"439 942";"A";"2022";"Métropole";"N/A";"PL";"9"
"439 943";"A";"2022";"Métropole";"M10JT0VP032B373";"VT";"1"
"439 943";"B";"2022";"Métropole";"L3EYAMML000X089";"Moto légère";"9"
"439 944";"B";"2022";"Autres OM";"N/A";"VT";"3"
"439 945";"A";"2022";"Métropole";"L3ESYMML000N499";"Moto légère";"0"
"439 945";"B";"2022";"Métropole";"N/A";"VT";"14"
"439 946";"A";"2022";"Métropole";"M10PGTVP0483291";"VT";"6"
"439 946";"B";"2022";"Métropole";"LKW17L40F261";"Moto lourde";"14"
"439 947";"A";"2022";"Métropole";"L1EGVCCL000T103";"Cyclo";"3"
"439 948";"A";"2022";"Métropole";"L3EYAMML000K525";"Moto légère";"6"
"439 949";"A";"2022";"Métropole";"N10FRDCT059M893";"VU";"6"
"439 950";"A";"2022";"Métropole";"L3EHNDML000Z905";"Moto légère";"2"
"439 951";"A";"2022";"Métropole";"N/A";"VT";"22"
"439 952";"A";"2022";"Métropole";"L3EDUCM2000D027";"Moto lourde";"10"
"439 954";"A";"2022";"Métropole";"VF1BMK406380061";"VU";"15"
"439 954";"B";"2022";"Métropole";"N/A";"Autres";"N/A"
"439 955";"A";"2022";"Métropole";"M10RENVP5220596";"VT";"5"
"439 955";"B";"2022";"Métropole";"MVW10G2C4134";"VT";"1"
"439 955";"C";"2022";"Métropole";"M10MCDVPKP6R410";"VT";"7"
"439 956";"A";"2022";"Métropole";"L3EYAMM1000F892";"Moto lourde";"3"
"439 956";"B";"2022";"Métropole";"M10RENVP541B369";"VT";"4"
"439 957";"A";"2022";"Métropole";"MPL5572MW493";"VT";"18"
"439 958";"A";"2022";"Métropole";"ML5ER650KKDA269";"Moto lourde";"0"
"439 958";"B";"2022";"Métropole";"N/A";"VT";"4"
"439 959";"A";"2022";"Métropole";"M10RENVP597C569";"VT";"4"
"439 959";"B";"2022";"Métropole";"N/A";"VT";"14"
"439 960";"A";"2022";"Métropole";"M10DACVP0028014";"VT";"0"
"439 960";"B";"2022";"Métropole";"M10FATVP001Y446";"VT";"11"
"439 961";"A";"2022";"Métropole";"M10PGTVP187D974";"VT";"0"
"439 962";"A";"2022";"Métropole";"M10K1AVP002L710";"VT";"4"
"439 962";"B";"2022";"Métropole";"L3EYAMML000X089";"Moto légère";"11"
"439 963";"A";"2022";"Métropole";"L3EPGGML000K764";"Moto légère";"5"
"439 964";"B";"2022";"Métropole";"M10JT0VP001U775";"VT";"10"
"439 965";"A";"2022";"Métropole";"N10PGTCTCT07945";"VU";"1"
"439 965";"B";"2022";"Métropole";"L1EKYMCL0006609";"Cyclo";"4"
"439 966";"A";"2022";"Métropole";"M10RENVP002X373";"VT";"11"
"439 966";"B";"2022";"Métropole";"L5EPGGTM0005635";"Moto lourde";"5"
"439 967";"A";"2022";"Métropole";"MPE5212T5732";"VT";"12"
"439 967";"B";"2022";"Métropole";"M10JT0VP012M102";"VT";"6"
"439 968";"A";"2022";"Métropole";"M10PGTVP056W312";"VT";"4"
"439 968";"B";"2022";"Métropole";"L3EAPRM20007499";"Moto lourde";"1"
"439 969";"A";"2022";"Métropole";"L3EHNDML001G206";"Moto légère";"1"
"439 970";"A";"2022";"Métropole";"M10FATVP2382795";"VT";"0"
"439 970";"Z";"2022";"Métropole";"N/A";"VU";"N/A"
"439 972";"A";"2022";"Métropole";"N/A";"VT";"33"
"439 973";"A";"2022";"Métropole";"MPE1306M6832";"VT";"19"
"439 973";"B";"2022";"Métropole";"MVW56J2E4V51";"VT";"13"
"439 974";"A";"2022";"Métropole";"M10VWGVP000B485";"VT";"12"
"439 975";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"439 975";"B";"2022";"Métropole";"L1EMBKCL0000055";"Cyclo";"7"
"439 976";"A";"2022";"Métropole";"M10JT0VP0076163";"VT";"8"
"439 977";"A";"2022";"Métropole";"M10PGTVP071S365";"VT";"4"
"439 977";"B";"2022";"Métropole";"MDD1102BX003";"VT";"16"
"439 978";"A";"2022";"Métropole";"M10VWGVPH67X298";"VT";"6"
"439 978";"B";"2022";"Métropole";"N/A";"VT";"28"
"439 979";"A";"2022";"Métropole";"VF3VBBHXHJZ0749";"VU";"N/A"
"439 979";"B";"2022";"Métropole";"WB10E2106MGE";"Moto lourde";"1"
"439 980";"A";"2022";"Métropole";"L1ESKCCL000W008";"Cyclo";"2"
"439 981";"A";"2022";"Métropole";"L3EKWAM2000A308";"Moto lourde";"3"
"439 981";"B";"2022";"Métropole";"M30888TC0054124";"TC";"1"
"439 982";"A";"2022";"Métropole";"M10BMWVP002L227";"VT";"11"
"439 983";"A";"2022";"Métropole";"N/A";"VT";"21"
"439 983";"B";"2022";"Métropole";"N/A";"Cyclo";"7"
"439 984";"A";"2022";"Métropole";"M10PGTVP047N057";"VT";"5"
"439 984";"B";"2022";"Métropole";"N/A";"Autres";"9"
"439 985";"A";"2022";"Métropole";"N/A";"Moto lourde";"3"
"439 985";"B";"2022";"Métropole";"MJT1262RQ529";"VT";"16"
"439 986";"A";"2022";"Métropole";"MRE5616H9283";"VT";"19"
"439 986";"B";"2022";"Métropole";"L3EDUCM20004212";"Moto lourde";"5"
"439 987";"A";"2022";"Métropole";"MPE5214T7439";"VT";"14"
"439 987";"B";"2022";"Métropole";"M10CTRVP005Y586";"VT";"7"
"439 988";"A";"2022";"Métropole";"MCT5416N4041";"VT";"14"
"439 989";"A";"2022";"Métropole";"M10CTRVP000W686";"VT";"11"
"439 989";"B";"2022";"Métropole";"M10FRDVP057A861";"VT";"7"
"439 991";"A";"2022";"Métropole";"M10NSSVP0201527";"VT";"7"
"439 991";"B";"2022";"Métropole";"M10JT0VP007Z156";"VT";"8"
"439 992";"A";"2022";"Métropole";"M10PGTVP0064201";"VT";"8"
"439 993";"A";"2022";"Métropole";"WFOUXXTTPU8R180";"VT";"13"
"439 993";"B";"2022";"Métropole";"M10FRDVP180S005";"VT";"3"
"439 994";"A";"2022";"Métropole";"M10JT0VP010W635";"VT";"7"
"439 995";"A";"2022";"Métropole";"MRE5113LG076";"VT";"19"
"439 995";"B";"2022";"Métropole";"N/A";"VU";"N/A"
"439 995";"C";"2022";"Métropole";"N/A";"VT";"N/A"
"439 996";"A";"2022";"Métropole";"NMTK33BX90R0815";"VT";"1"
"439 997";"A";"2022";"Métropole";"N/A";"Moto lourde";"26"
"439 997";"B";"2022";"Métropole";"MCT5103CV759";"VT";"19"
"439 998";"B";"2022";"Métropole";"MCT5002PC678";"VT";"19"
"439 999";"A";"2022";"Métropole";"M10VWGVP011Z146";"VT";"10"
"439 999";"B";"2022";"Métropole";"M10VWGVPN221693";"VT";"5"
"440 000";"A";"2022";"Métropole";"MRE5416AZ519";"VT";"17"
"440 000";"B";"2022";"Métropole";"L3EBMWM2057R760";"Moto lourde";"2"
"440 001";"A";"2022";"Métropole";"L1EPGGCL000M619";"Cyclo";"4"
"440 001";"B";"2022";"Métropole";"N/A";"Moto lourde";"37"
"440 002";"A";"2022";"Métropole";"N/A";"VT";"2"
"440 003";"A";"2022";"Métropole";"M10RENVP009K741";"VT";"10"
"440 003";"B";"2022";"Métropole";"L3EYAMM10000877";"Moto lourde";"3"
"440 004";"A";"2022";"Métropole";"M10CTRVP0013085";"VT";"9"
"440 005";"A";"2022";"Métropole";"MVW17K14HC88";"VT";"13"
